word 	 start 	 end 	 duration 	 confidence 	 file 
began 	 79.22 	 79.56 	 0.3400000000000034 	 0.994 	  Medical 
at 	 79.56 	 79.72 	 0.1599999999999966 	 0.997 	  Medical 
this 	 79.72 	 79.9 	 0.18000000000000682 	 0.996 	  Medical 
moment 	 79.9 	 80.2 	 0.29999999999999716 	 0.999 	  Medical 
to 	 80.2 	 80.4 	 0.20000000000000284 	 0.997 	  Medical 
go 	 80.4 	 80.58 	 0.1799999999999926 	 0.997 	  Medical 
pocket 	 80.58 	 80.86 	 0.28000000000000114 	 0.987 	  Medical 
apocata-pocata. 	 80.86 	 81.72 	 0.8599999999999994 	 0.411 	  Medical 
The 	 82.18 	 82.4 	 0.21999999999999886 	 0.995 	  Medical 
new 	 82.4 	 82.62 	 0.21999999999999886 	 0.991 	  Medical 
anesthetizer 	 82.62 	 83.42 	 0.7999999999999972 	 0.924 	  Medical 
is 	 83.42 	 83.66 	 0.23999999999999488 	 0.999 	  Medical 
giving 	 83.66 	 83.88 	 0.21999999999999886 	 0.979 	  Medical 
away. 	 83.88 	 84.48 	 0.6000000000000085 	 0.985 	  Medical 
Shouted 	 85.12 	 85.6 	 0.47999999999998977 	 0.386 	  Medical 
and 	 85.6 	 85.76 	 0.1600000000000108 	 0.942 	  Medical 
in 	 85.76 	 85.9 	 0.14000000000000057 	 0.756 	  Medical 
turn. 	 85.9 	 86.2 	 0.29999999999999716 	 0.989 	  Medical 
There 	 86.72 	 86.84 	 0.12000000000000455 	 0.861 	  Medical 
is 	 86.84 	 87.02 	 0.1799999999999926 	 0.99 	  Medical 
no 	 87.02 	 87.24 	 0.21999999999999886 	 0.997 	  Medical 
one 	 87.24 	 87.42 	 0.18000000000000682 	 0.996 	  Medical 
in 	 87.42 	 87.56 	 0.14000000000000057 	 0.999 	  Medical 
the 	 87.56 	 87.8 	 0.23999999999999488 	 0.997 	  Medical 
east 	 87.8 	 88.04 	 0.2400000000000091 	 0.711 	  Medical 
who 	 88.04 	 88.26 	 0.21999999999999886 	 0.968 	  Medical 
knows 	 88.26 	 88.58 	 0.3199999999999932 	 0.994 	  Medical 
how 	 88.58 	 88.78 	 0.20000000000000284 	 0.993 	  Medical 
to 	 88.78 	 88.96 	 0.1799999999999926 	 0.999 	  Medical 
fix 	 88.96 	 89.14 	 0.18000000000000682 	 0.999 	  Medical 
it. 	 89.14 	 89.62 	 0.480000000000004 	 0.998 	  Medical 
Quiet 	 89.8 	 90.3 	 0.5 	 0.954 	  Medical 
man, 	 90.3 	 90.96 	 0.6599999999999966 	 0.84 	  Medical 
said 	 91.46 	 91.62 	 0.1600000000000108 	 0.996 	  Medical 
Michael 	 91.62 	 91.98 	 0.35999999999999943 	 0.994 	  Medical 
in 	 91.98 	 92.26 	 0.28000000000000114 	 0.673 	  Medical 
a 	 92.26 	 92.36 	 0.09999999999999432 	 0.994 	  Medical 
low 	 92.36 	 92.64 	 0.28000000000000114 	 0.981 	  Medical 
cool 	 92.64 	 92.94 	 0.29999999999999716 	 0.493 	  Medical 
voice. 	 92.94 	 93.4 	 0.46000000000000796 	 0.974 	  Medical 
He 	 93.74 	 93.92 	 0.18000000000000682 	 0.996 	  Medical 
sprang 	 93.92 	 94.36 	 0.4399999999999977 	 0.978 	  Medical 
to 	 94.36 	 94.5 	 0.14000000000000057 	 0.998 	  Medical 
the 	 94.5 	 94.74 	 0.23999999999999488 	 0.998 	  Medical 
machine 	 94.74 	 95.06 	 0.3200000000000074 	 0.997 	  Medical 
which 	 95.06 	 95.36 	 0.29999999999999716 	 0.616 	  Medical 
was 	 95.36 	 95.66 	 0.29999999999999716 	 0.993 	  Medical 
now 	 95.66 	 95.82 	 0.1599999999999966 	 0.991 	  Medical 
going 	 95.82 	 96.04 	 0.22000000000001307 	 0.986 	  Medical 
pocket 	 96.04 	 96.42 	 0.37999999999999545 	 0.959 	  Medical 
apocata-pocata-pocata-pocata-pocata-pocata-p. 	 96.42 	 97.96 	 1.539999999999992 	 0.713 	  Medical 
He 	 98.52 	 98.68 	 0.1600000000000108 	 0.997 	  Medical 
began 	 98.68 	 99.06 	 0.37999999999999545 	 0.999 	  Medical 
fingering 	 99.06 	 99.66 	 0.5999999999999943 	 0.975 	  Medical 
delicately 	 99.66 	 100.3 	 0.6400000000000006 	 0.985 	  Medical 
a 	 100.3 	 100.62 	 0.3200000000000074 	 0.957 	  Medical 
row 	 100.62 	 100.88 	 0.2599999999999909 	 0.978 	  Medical 
of 	 100.88 	 101.1 	 0.21999999999999886 	 0.997 	  Medical 
glistening 	 101.1 	 101.6 	 0.5 	 0.853 	  Medical 
dials. 	 101.6 	 102.38 	 0.7800000000000011 	 0.856 	  Medical 
Give 	 102.56 	 102.76 	 0.20000000000000284 	 0.966 	  Medical 
me 	 102.76 	 102.98 	 0.21999999999999886 	 0.993 	  Medical 
a 	 102.98 	 103.08 	 0.09999999999999432 	 0.988 	  Medical 
fountain 	 103.08 	 103.38 	 0.29999999999999716 	 0.923 	  Medical 
pen, 	 103.38 	 103.96 	 0.5799999999999983 	 0.972 	  Medical 
he 	 104.3 	 104.42 	 0.12000000000000455 	 0.991 	  Medical 
snapped. 	 104.42 	 104.84 	 0.4200000000000017 	 0.97 	  Medical 
Someone 	 106.72 	 107.08 	 0.35999999999999943 	 0.985 	  Medical 
handed 	 107.08 	 107.44 	 0.35999999999999943 	 0.955 	  Medical 
him 	 107.44 	 107.76 	 0.3200000000000074 	 0.997 	  Medical 
a 	 107.76 	 107.96 	 0.19999999999998863 	 0.996 	  Medical 
fountain 	 107.96 	 108.24 	 0.28000000000000114 	 0.997 	  Medical 
pen. 	 108.24 	 108.84 	 0.6000000000000085 	 0.997 	  Medical 
He 	 109.04 	 109.26 	 0.21999999999999886 	 0.996 	  Medical 
pulled 	 109.26 	 109.48 	 0.21999999999999886 	 0.987 	  Medical 
a 	 109.48 	 109.72 	 0.23999999999999488 	 0.994 	  Medical 
faulty 	 109.72 	 110.04 	 0.3200000000000074 	 0.968 	  Medical 
piston 	 110.04 	 110.46 	 0.4199999999999875 	 0.911 	  Medical 
out 	 110.46 	 110.8 	 0.3400000000000034 	 0.998 	  Medical 
of 	 110.8 	 111 	 0.20000000000000284 	 0.997 	  Medical 
the 	 111 	 111.18 	 0.18000000000000682 	 0.61 	  Medical 
machine 	 111.18 	 111.66 	 0.47999999999998977 	 0.998 	  Medical 
and 	 111.66 	 111.96 	 0.29999999999999716 	 0.982 	  Medical 
inserted 	 111.96 	 112.44 	 0.480000000000004 	 0.962 	  Medical 
the 	 112.44 	 112.72 	 0.28000000000000114 	 0.997 	  Medical 
pen 	 112.72 	 112.96 	 0.23999999999999488 	 0.999 	  Medical 
in 	 112.96 	 113.14 	 0.18000000000000682 	 0.993 	  Medical 
its 	 113.14 	 113.32 	 0.1799999999999926 	 0.923 	  Medical 
place. 	 113.32 	 113.74 	 0.4200000000000017 	 0.997 	  Medical 
That 	 114.06 	 114.48 	 0.4200000000000017 	 0.597 	  Medical 
will 	 114.48 	 114.72 	 0.23999999999999488 	 0.986 	  Medical 
hold 	 114.72 	 114.98 	 0.2600000000000051 	 0.999 	  Medical 
for 	 114.98 	 115.22 	 0.23999999999999488 	 0.999 	  Medical 
ten 	 115.22 	 115.4 	 0.18000000000000682 	 0.61 	  Medical 
minutes. 	 115.4 	 115.82 	 0.4199999999999875 	 0.998 	  Medical 
He 	 116.12 	 116.28 	 0.1599999999999966 	 0.934 	  Medical 
said, 	 116.28 	 116.58 	 0.29999999999999716 	 0.998 	  Medical 
get 	 116.96 	 117.16 	 0.20000000000000284 	 0.861 	  Medical 
on 	 117.16 	 117.42 	 0.2600000000000051 	 0.991 	  Medical 
with 	 117.42 	 117.58 	 0.1599999999999966 	 0.997 	  Medical 
the 	 117.58 	 117.78 	 0.20000000000000284 	 0.993 	  Medical 
operation. 	 117.78 	 118.34 	 0.5600000000000023 	 0.986 	  Medical 
A 	 118.84 	 119.04 	 0.20000000000000284 	 0.823 	  Medical 
nurse 	 119.04 	 119.3 	 0.2599999999999909 	 0.993 	  Medical 
hurried 	 119.3 	 119.66 	 0.35999999999999943 	 0.987 	  Medical 
over 	 119.66 	 119.98 	 0.3200000000000074 	 0.997 	  Medical 
and 	 119.98 	 120.2 	 0.21999999999999886 	 0.98 	  Medical 
whispered 	 120.2 	 120.62 	 0.4200000000000017 	 0.984 	  Medical 
to 	 120.62 	 120.74 	 0.11999999999999034 	 0.973 	  Medical 
Rensha 	 120.74 	 121.22 	 0.480000000000004 	 0.678 	  Medical 
and 	 121.22 	 121.92 	 0.7000000000000028 	 0.436 	  Medical 
Michael 	 121.92 	 122.26 	 0.3400000000000034 	 0.977 	  Medical 
saw 	 122.26 	 122.56 	 0.29999999999999716 	 0.999 	  Medical 
the 	 122.56 	 122.74 	 0.1799999999999926 	 0.995 	  Medical 
man 	 122.74 	 122.98 	 0.2400000000000091 	 0.945 	  Medical 
turned 	 122.98 	 123.22 	 0.23999999999999488 	 0.409 	  Medical 
pale. 	 123.22 	 123.6 	 0.37999999999999545 	 0.935 	  Medical 
Coriopsis 	 124.08 	 124.82 	 0.7399999999999949 	 0.693 	  Medical 
has 	 124.82 	 125.06 	 0.2400000000000091 	 0.831 	  Medical 
said 	 125.06 	 125.24 	 0.1799999999999926 	 0.91 	  Medical 
in, 	 125.24 	 125.76 	 0.5200000000000102 	 0.932 	  Medical 
said 	 126.08 	 126.28 	 0.20000000000000284 	 0.982 	  Medical 
Rensha 	 126.28 	 126.72 	 0.4399999999999977 	 0.967 	  Medical 
nervously. 	 126.72 	 127.36 	 0.6400000000000006 	 0.977 	  Medical 
If 	 128.06 	 128.28 	 0.21999999999999886 	 0.997 	  Medical 
you 	 128.28 	 128.36 	 0.0800000000000125 	 0.993 	  Medical 
would 	 128.36 	 128.56 	 0.19999999999998863 	 0.992 	  Medical 
take 	 128.56 	 128.74 	 0.18000000000000682 	 0.998 	  Medical 
over 	 128.74 	 129.18 	 0.4399999999999977 	 0.997 	  Medical 
Michael, 	 129.18 	 129.92 	 0.7399999999999807 	 0.691 	  Medical 
Michael 	 129.94 	 130.46 	 0.5200000000000102 	 0.991 	  Medical 
looked 	 130.46 	 130.76 	 0.29999999999998295 	 0.992 	  Medical 
at 	 130.76 	 130.96 	 0.20000000000001705 	 0.995 	  Medical 
him 	 130.96 	 131.22 	 0.2599999999999909 	 0.995 	  Medical 
and 	 131.22 	 131.42 	 0.19999999999998863 	 0.873 	  Medical 
at 	 131.42 	 131.6 	 0.18000000000000682 	 0.902 	  Medical 
the 	 131.6 	 131.72 	 0.12000000000000455 	 0.993 	  Medical 
craven 	 131.72 	 132.02 	 0.30000000000001137 	 0.513 	  Medical 
figure 	 132.02 	 132.34 	 0.3199999999999932 	 0.991 	  Medical 
of 	 132.34 	 132.56 	 0.21999999999999886 	 0.982 	  Medical 
Benbow, 	 132.56 	 133.04 	 0.47999999999998977 	 0.572 	  Medical 
who 	 133.42 	 133.72 	 0.30000000000001137 	 0.982 	  Medical 
drank 	 133.72 	 134.1 	 0.37999999999999545 	 0.986 	  Medical 
and 	 134.1 	 134.62 	 0.5200000000000102 	 0.839 	  Medical 
at 	 134.62 	 134.8 	 0.18000000000000682 	 0.961 	  Medical 
the 	 134.8 	 134.94 	 0.13999999999998636 	 0.997 	  Medical 
grave, 	 134.94 	 135.48 	 0.539999999999992 	 0.962 	  Medical 
uncertain 	 135.8 	 136.22 	 0.4199999999999875 	 0.96 	  Medical 
faces 	 136.22 	 136.72 	 0.5 	 0.976 	  Medical 
of 	 136.72 	 136.96 	 0.2400000000000091 	 0.994 	  Medical 
the 	 136.96 	 137.12 	 0.1599999999999966 	 0.989 	  Medical 
two 	 137.12 	 137.3 	 0.18000000000000682 	 0.99 	  Medical 
great 	 137.3 	 137.56 	 0.2599999999999909 	 0.978 	  Medical 
specialists. 	 137.56 	 138.22 	 0.6599999999999966 	 0.965 	  Medical 
If 	 138.74 	 138.98 	 0.23999999999998067 	 0.995 	  Medical 
you 	 138.98 	 139.18 	 0.20000000000001705 	 0.998 	  Medical 
wish, 	 139.18 	 139.56 	 0.37999999999999545 	 0.992 	  Medical 
he 	 139.88 	 139.9 	 0.020000000000010232 	 0.991 	  Medical 
said, 	 139.9 	 140.16 	 0.2599999999999909 	 0.999 	  Medical 
they 	 140.54 	 140.72 	 0.18000000000000682 	 0.969 	  Medical 
slipped 	 140.72 	 140.98 	 0.2599999999999909 	 0.927 	  Medical 
a 	 140.98 	 141.2 	 0.21999999999999886 	 0.97 	  Medical 
white 	 141.2 	 141.4 	 0.20000000000001705 	 0.971 	  Medical 
gown 	 141.4 	 141.68 	 0.28000000000000114 	 0.982 	  Medical 
on 	 141.68 	 141.82 	 0.13999999999998636 	 0.996 	  Medical 
him. 	 141.82 	 142.34 	 0.5200000000000102 	 0.993 	  Medical 
He 	 142.5 	 142.7 	 0.19999999999998863 	 0.705 	  Medical 
adjusted 	 142.7 	 143.14 	 0.4399999999999977 	 0.971 	  Medical 
a 	 143.14 	 143.34 	 0.20000000000001705 	 0.997 	  Medical 
mask 	 143.34 	 143.68 	 0.3400000000000034 	 0.996 	  Medical 
and 	 143.68 	 143.96 	 0.28000000000000114 	 0.995 	  Medical 
drew 	 143.96 	 144.2 	 0.23999999999998067 	 0.997 	  Medical 
on 	 144.2 	 144.5 	 0.30000000000001137 	 0.992 	  Medical 
thin 	 144.5 	 144.72 	 0.21999999999999886 	 0.983 	  Medical 
gloves. 	 144.72 	 145.18 	 0.46000000000000796 	 0.921 	  Medical 
He 	 145.92 	 145.94 	 0.020000000000010232 	 0.413 	  Medical 
pushed 	 145.94 	 146.06 	 0.12000000000000455 	 0.229 	  Medical 
his 	 146.06 	 146.22 	 0.1599999999999966 	 0.959 	  Medical 
hand 	 146.22 	 146.42 	 0.19999999999998863 	 0.947 	  Medical 
at 	 146.42 	 146.58 	 0.160000000000025 	 0.888 	  Medical 
him. 	 146.58 	 146.78 	 0.19999999999998863 	 0.997 	  Medical 
Perhaps 	 0.78 	 1.2 	 0.41999999999999993 	 0.815 	  Trial 
this 	 1.2 	 1.62 	 0.42000000000000015 	 0.973 	  Trial 
will 	 1.62 	 1.82 	 0.19999999999999996 	 0.994 	  Trial 
refresh 	 1.82 	 2.3 	 0.47999999999999976 	 0.974 	  Trial 
your 	 2.3 	 2.56 	 0.26000000000000023 	 0.993 	  Trial 
memory. 	 2.56 	 2.96 	 0.3999999999999999 	 0.994 	  Trial 
The 	 3.46 	 3.58 	 0.1200000000000001 	 0.997 	  Trial 
district 	 3.58 	 3.94 	 0.3599999999999999 	 0.56 	  Trial 
attorney 	 3.94 	 4.38 	 0.43999999999999995 	 0.976 	  Trial 
suddenly 	 4.38 	 4.9 	 0.5200000000000005 	 0.976 	  Trial 
thrust 	 4.9 	 5.4 	 0.5 	 0.928 	  Trial 
a 	 5.4 	 5.62 	 0.21999999999999975 	 0.957 	  Trial 
heavy 	 5.62 	 5.86 	 0.2400000000000002 	 0.99 	  Trial 
automatic 	 5.86 	 6.48 	 0.6200000000000001 	 0.933 	  Trial 
at 	 6.48 	 6.78 	 0.2999999999999998 	 0.833 	  Trial 
the 	 6.78 	 6.94 	 0.16000000000000014 	 0.974 	  Trial 
quiet 	 6.94 	 7.22 	 0.27999999999999936 	 0.969 	  Trial 
figure 	 7.22 	 7.6 	 0.3799999999999999 	 0.981 	  Trial 
on 	 7.6 	 7.88 	 0.28000000000000025 	 0.976 	  Trial 
the 	 7.88 	 7.96 	 0.08000000000000007 	 0.986 	  Trial 
witness 	 7.96 	 8.26 	 0.2999999999999998 	 0.719 	  Trial 
stand. 	 8.26 	 8.74 	 0.4800000000000004 	 0.995 	  Trial 
Have 	 9.18 	 9.4 	 0.22000000000000064 	 0.997 	  Trial 
you 	 9.4 	 9.6 	 0.1999999999999993 	 0.998 	  Trial 
ever 	 9.6 	 10 	 0.40000000000000036 	 0.994 	  Trial 
seen 	 10 	 10.24 	 0.2400000000000002 	 0.999 	  Trial 
this 	 10.24 	 10.46 	 0.22000000000000064 	 0.999 	  Trial 
before? 	 10.46 	 11.04 	 0.5799999999999983 	 0.995 	  Trial 
Michael 	 11.48 	 11.84 	 0.35999999999999943 	 0.973 	  Trial 
Smith 	 11.84 	 12.26 	 0.41999999999999993 	 0.98 	  Trial 
took 	 12.26 	 12.56 	 0.3000000000000007 	 0.995 	  Trial 
the 	 12.56 	 12.74 	 0.17999999999999972 	 0.998 	  Trial 
gun 	 12.74 	 13.04 	 0.29999999999999893 	 0.997 	  Trial 
and 	 13.04 	 13.28 	 0.2400000000000002 	 0.983 	  Trial 
examined 	 13.28 	 13.78 	 0.5 	 0.977 	  Trial 
it 	 13.78 	 13.96 	 0.1800000000000015 	 0.999 	  Trial 
expertly. 	 13.96 	 14.66 	 0.6999999999999993 	 0.912 	  Trial 
This 	 15.34 	 15.58 	 0.2400000000000002 	 0.998 	  Trial 
is 	 15.58 	 15.78 	 0.1999999999999993 	 0.995 	  Trial 
my 	 15.78 	 15.94 	 0.16000000000000014 	 0.988 	  Trial 
Weblie 	 15.94 	 16.24 	 0.29999999999999893 	 0.327 	  Trial 
Vickers 	 16.24 	 16.6 	 0.360000000000003 	 0.605 	  Trial 
50.80. 	 16.6 	 17.76 	 1.1600000000000001 	 0.845 	  Trial 
He 	 18.4 	 18.6 	 0.20000000000000284 	 0.993 	  Trial 
said 	 18.6 	 18.8 	 0.1999999999999993 	 0.999 	  Trial 
calmly. 	 18.8 	 19.24 	 0.4399999999999977 	 0.91 	  Trial 
An 	 19.64 	 19.84 	 0.1999999999999993 	 0.977 	  Trial 
excited 	 19.84 	 20.22 	 0.379999999999999 	 0.924 	  Trial 
buzz 	 20.22 	 20.6 	 0.38000000000000256 	 0.983 	  Trial 
ran 	 20.6 	 20.94 	 0.33999999999999986 	 0.993 	  Trial 
around 	 20.94 	 21.28 	 0.33999999999999986 	 0.997 	  Trial 
the 	 21.28 	 21.46 	 0.17999999999999972 	 0.997 	  Trial 
courtroom. 	 21.46 	 21.86 	 0.3999999999999986 	 0.962 	  Trial 
The 	 22.42 	 22.54 	 0.11999999999999744 	 0.993 	  Trial 
judge 	 22.54 	 22.84 	 0.3000000000000007 	 0.967 	  Trial 
wrapped 	 22.84 	 23.2 	 0.35999999999999943 	 0.683 	  Trial 
for 	 23.2 	 23.4 	 0.1999999999999993 	 0.992 	  Trial 
order. 	 23.4 	 23.76 	 0.360000000000003 	 0.982 	  Trial 
You 	 24.16 	 24.4 	 0.23999999999999844 	 0.871 	  Trial 
are 	 24.4 	 24.64 	 0.240000000000002 	 0.996 	  Trial 
a 	 24.64 	 24.78 	 0.14000000000000057 	 0.997 	  Trial 
crack 	 24.78 	 25.04 	 0.259999999999998 	 0.877 	  Trial 
shot 	 25.04 	 25.34 	 0.3000000000000007 	 0.758 	  Trial 
with 	 25.34 	 25.6 	 0.26000000000000156 	 0.996 	  Trial 
any 	 25.6 	 25.96 	 0.35999999999999943 	 0.997 	  Trial 
sort 	 25.96 	 26.12 	 0.16000000000000014 	 0.995 	  Trial 
of 	 26.12 	 26.34 	 0.21999999999999886 	 0.998 	  Trial 
firearms 	 26.34 	 26.74 	 0.3999999999999986 	 0.975 	  Trial 
I 	 26.74 	 27.1 	 0.360000000000003 	 0.704 	  Trial 
believe? 	 27.1 	 27.52 	 0.41999999999999815 	 0.974 	  Trial 
The 	 28.32 	 28.48 	 0.16000000000000014 	 0.208 	  Trial 
district 	 28.48 	 28.86 	 0.379999999999999 	 0.914 	  Trial 
attorney, 	 28.86 	 29.3 	 0.4400000000000013 	 0.992 	  Trial 
insinuatingly, 	 29.52 	 30.68 	 1.1600000000000001 	 0.858 	  Trial 
objection, 	 30.98 	 31.58 	 0.5999999999999979 	 0.897 	  Trial 
shouted 	 32.28 	 32.56 	 0.28000000000000114 	 0.933 	  Trial 
Michael's 	 32.56 	 33.2 	 0.6400000000000006 	 0.961 	  Trial 
attorney. 	 33.2 	 33.62 	 0.4199999999999946 	 0.972 	  Trial 
We 	 34.12 	 34.32 	 0.20000000000000284 	 0.996 	  Trial 
have 	 34.32 	 34.58 	 0.259999999999998 	 0.997 	  Trial 
shown 	 34.58 	 34.94 	 0.35999999999999943 	 0.958 	  Trial 
that 	 34.94 	 35.16 	 0.21999999999999886 	 0.994 	  Trial 
the 	 35.16 	 35.26 	 0.10000000000000142 	 0.997 	  Trial 
defendant 	 35.26 	 35.76 	 0.5 	 0.991 	  Trial 
could 	 35.76 	 36.06 	 0.30000000000000426 	 0.991 	  Trial 
not 	 36.06 	 36.28 	 0.21999999999999886 	 0.998 	  Trial 
have 	 36.28 	 36.58 	 0.29999999999999716 	 0.997 	  Trial 
fired 	 36.58 	 36.86 	 0.28000000000000114 	 0.986 	  Trial 
the 	 36.86 	 37.1 	 0.240000000000002 	 0.997 	  Trial 
shot. 	 37.1 	 37.48 	 0.37999999999999545 	 0.993 	  Trial 
We 	 39.22 	 39.36 	 0.14000000000000057 	 0.998 	  Trial 
have 	 39.36 	 39.62 	 0.259999999999998 	 0.998 	  Trial 
shown 	 39.62 	 39.92 	 0.30000000000000426 	 0.992 	  Trial 
that 	 39.92 	 40.06 	 0.14000000000000057 	 0.996 	  Trial 
he 	 40.06 	 40.3 	 0.23999999999999488 	 0.996 	  Trial 
wore 	 40.3 	 40.54 	 0.240000000000002 	 0.964 	  Trial 
his 	 40.54 	 40.78 	 0.240000000000002 	 0.998 	  Trial 
right 	 40.78 	 41.08 	 0.29999999999999716 	 0.991 	  Trial 
arm 	 41.08 	 41.34 	 0.2600000000000051 	 0.998 	  Trial 
in 	 41.34 	 41.64 	 0.29999999999999716 	 0.997 	  Trial 
a 	 41.64 	 41.78 	 0.14000000000000057 	 0.993 	  Trial 
sling 	 41.78 	 42.12 	 0.3399999999999963 	 0.973 	  Trial 
on 	 42.12 	 42.42 	 0.30000000000000426 	 0.994 	  Trial 
the 	 42.42 	 42.48 	 0.05999999999999517 	 0.995 	  Trial 
night 	 42.48 	 42.72 	 0.240000000000002 	 0.9 	  Trial 
of 	 42.72 	 43.02 	 0.30000000000000426 	 0.997 	  Trial 
the 	 43.02 	 43.1 	 0.0799999999999983 	 0.964 	  Trial 
14th 	 43.1 	 43.62 	 0.519999999999996 	 0.98 	  Trial 
of 	 43.62 	 43.72 	 0.10000000000000142 	 0.964 	  Trial 
July. 	 43.72 	 44.16 	 0.4399999999999977 	 0.945 	  Trial 
Michael 	 44.62 	 44.96 	 0.3400000000000034 	 0.993 	  Trial 
Smith 	 44.96 	 45.4 	 0.4399999999999977 	 0.994 	  Trial 
raised 	 45.4 	 45.78 	 0.38000000000000256 	 0.911 	  Trial 
his 	 45.78 	 46.08 	 0.29999999999999716 	 0.999 	  Trial 
hand 	 46.08 	 46.34 	 0.2600000000000051 	 0.998 	  Trial 
briefly 	 46.34 	 46.78 	 0.4399999999999977 	 0.984 	  Trial 
and 	 46.78 	 47.18 	 0.3999999999999986 	 0.879 	  Trial 
the 	 47.18 	 47.28 	 0.10000000000000142 	 0.996 	  Trial 
bickering 	 47.28 	 47.62 	 0.3399999999999963 	 0.934 	  Trial 
attorneys 	 47.62 	 48.04 	 0.4200000000000017 	 0.995 	  Trial 
were 	 48.04 	 48.36 	 0.3200000000000003 	 0.996 	  Trial 
stilled. 	 48.36 	 48.9 	 0.5399999999999991 	 0.843 	  Trial 
With 	 49.14 	 49.42 	 0.28000000000000114 	 0.994 	  Trial 
any 	 49.42 	 49.64 	 0.21999999999999886 	 0.994 	  Trial 
known 	 49.64 	 49.92 	 0.28000000000000114 	 0.939 	  Trial 
make 	 49.92 	 50.1 	 0.17999999999999972 	 0.746 	  Trial 
of 	 50.1 	 50.32 	 0.21999999999999886 	 0.94 	  Trial 
gun, 	 50.32 	 50.7 	 0.38000000000000256 	 0.986 	  Trial 
he 	 51.16 	 51.24 	 0.0800000000000054 	 0.994 	  Trial 
said 	 51.24 	 51.44 	 0.19999999999999574 	 0.999 	  Trial 
evenly. 	 51.44 	 51.88 	 0.44000000000000483 	 0.782 	  Trial 
I 	 52.56 	 52.76 	 0.19999999999999574 	 0.86 	  Trial 
could 	 52.76 	 52.9 	 0.14000000000000057 	 0.994 	  Trial 
have 	 52.9 	 53.08 	 0.17999999999999972 	 0.929 	  Trial 
killed 	 53.08 	 53.32 	 0.240000000000002 	 0.99 	  Trial 
Gregory 	 53.32 	 53.72 	 0.3999999999999986 	 0.99 	  Trial 
Fitzhurst 	 53.72 	 54.42 	 0.7000000000000028 	 0.938 	  Trial 
at 	 54.42 	 54.58 	 0.1599999999999966 	 0.995 	  Trial 
300 	 54.58 	 55 	 0.4200000000000017 	 0.886 	  Trial 
feet 	 55 	 55.42 	 0.4200000000000017 	 0.986 	  Trial 
with 	 55.42 	 55.62 	 0.19999999999999574 	 0.996 	  Trial 
my 	 55.62 	 55.84 	 0.22000000000000597 	 0.997 	  Trial 
left 	 55.84 	 56.08 	 0.23999999999999488 	 0.996 	  Trial 
hand. 	 56.08 	 56.46 	 0.38000000000000256 	 0.988 	  Trial 
And 	 57 	 57.1 	 0.10000000000000142 	 0.567 	  Trial 
ammonium 	 57.1 	 57.62 	 0.519999999999996 	 0.928 	  Trial 
broke 	 57.62 	 58 	 0.38000000000000256 	 0.977 	  Trial 
loose 	 58 	 58.34 	 0.3400000000000034 	 0.978 	  Trial 
in 	 58.34 	 58.52 	 0.17999999999999972 	 0.996 	  Trial 
the 	 58.52 	 58.68 	 0.1599999999999966 	 0.998 	  Trial 
courtroom. 	 58.68 	 59.12 	 0.4399999999999977 	 0.971 	  Trial 
A 	 59.58 	 59.8 	 0.21999999999999886 	 0.996 	  Trial 
woman's 	 59.8 	 60.18 	 0.38000000000000256 	 0.869 	  Trial 
scream 	 60.18 	 60.44 	 0.259999999999998 	 0.905 	  Trial 
rose 	 60.44 	 60.82 	 0.38000000000000256 	 0.981 	  Trial 
above 	 60.82 	 61.12 	 0.29999999999999716 	 1.0 	  Trial 
the 	 61.12 	 61.28 	 0.1600000000000037 	 0.998 	  Trial 
bedlam 	 61.28 	 61.68 	 0.3999999999999986 	 0.871 	  Trial 
and 	 61.68 	 61.98 	 0.29999999999999716 	 0.897 	  Trial 
suddenly 	 61.98 	 62.34 	 0.36000000000000654 	 0.994 	  Trial 
a 	 62.34 	 62.6 	 0.259999999999998 	 0.897 	  Trial 
lovely 	 62.6 	 62.98 	 0.37999999999999545 	 0.951 	  Trial 
dark-haired 	 62.98 	 64.18 	 1.20000000000001 	 0.779 	  Trial 
girl 	 64.18 	 64.5 	 0.3199999999999932 	 0.986 	  Trial 
was 	 64.5 	 64.78 	 0.28000000000000114 	 0.993 	  Trial 
in 	 64.78 	 64.92 	 0.14000000000000057 	 0.989 	  Trial 
Michael 	 64.92 	 65.22 	 0.29999999999999716 	 0.746 	  Trial 
Smith's 	 65.22 	 65.8 	 0.5799999999999983 	 0.993 	  Trial 
arms. 	 65.8 	 66.1 	 0.29999999999999716 	 0.995 	  Trial 
The 	 66.48 	 66.66 	 0.1799999999999926 	 0.988 	  Trial 
district 	 66.66 	 67.1 	 0.4399999999999977 	 0.984 	  Trial 
attorney 	 67.1 	 67.56 	 0.46000000000000796 	 0.979 	  Trial 
struck 	 67.56 	 68.02 	 0.45999999999999375 	 0.98 	  Trial 
at 	 68.02 	 68.28 	 0.2600000000000051 	 0.989 	  Trial 
her 	 68.28 	 68.48 	 0.20000000000000284 	 0.997 	  Trial 
savagely. 	 68.48 	 69.32 	 0.8399999999999892 	 0.673 	  Trial 
Without 	 69.5 	 69.86 	 0.35999999999999943 	 0.85 	  Trial 
rising 	 69.86 	 70.38 	 0.519999999999996 	 0.948 	  Trial 
from 	 70.38 	 70.6 	 0.21999999999999886 	 0.997 	  Trial 
