segment# 	 segment 	 word 	 word_start 	 word_end 	 word_duration 	 word_confidence 	 file 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 out 	 67.14 	 67.34 	 0.20000000000000284 	 0.997 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 of 	 67.34 	 67.46 	 0.11999999999999034 	 0.996 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 the 	 67.46 	 67.6 	 0.14000000000000057 	 0.998 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 car. 	 67.6 	 67.94 	 0.3400000000000034 	 0.999 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 You're 	 68.28 	 68.56 	 0.28000000000000114 	 0.988 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 not 	 68.56 	 68.76 	 0.20000000000000284 	 0.999 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 a 	 68.76 	 68.98 	 0.21999999999999886 	 1.0 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 young 	 68.98 	 69.2 	 0.21999999999999886 	 0.996 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 man 	 69.2 	 69.48 	 0.28000000000000114 	 0.988 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 any 	 69.48 	 69.82 	 0.3399999999999892 	 0.962 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 longer. 	 69.82 	 70.26 	 0.44000000000001194 	 0.997 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 He 	 70.7 	 70.92 	 0.21999999999999886 	 0.646 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 raced 	 70.92 	 71.24 	 0.3199999999999932 	 0.811 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 the 	 71.24 	 71.42 	 0.18000000000000682 	 0.997 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 engine 	 71.42 	 71.7 	 0.28000000000000114 	 0.996 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 a 	 71.7 	 71.9 	 0.20000000000000284 	 0.973 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 little. 	 71.9 	 72.2 	 0.29999999999999716 	 0.997 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 Why 	 72.74 	 72.88 	 0.14000000000000057 	 0.638 	  Main1 
19 	 getting out of the car. You're not a young man any longer. He raced the engine a little. Why don't 	 don't 	 72.88 	 73.09 	 0.21000000000000796 	 0.871 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 you 	 73.09 	 73.28 	 0.18999999999999773 	 0.999 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 wear? 	 73.28 	 73.58 	 0.29999999999999716 	 0.983 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 Your 	 74.28 	 74.52 	 0.23999999999999488 	 0.894 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 gloves? 	 74.52 	 74.96 	 0.4399999999999977 	 0.994 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 Have 	 75.52 	 75.66 	 0.14000000000000057 	 0.985 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 you 	 75.66 	 75.82 	 0.1599999999999966 	 0.999 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 lost 	 75.82 	 76.18 	 0.36000000000001364 	 0.992 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 your 	 76.18 	 76.4 	 0.21999999999999886 	 0.998 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 gloves? 	 76.4 	 76.88 	 0.47999999999998977 	 0.998 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 Michael 	 77.7 	 78.02 	 0.3199999999999932 	 0.965 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 reached 	 78.02 	 78.44 	 0.4200000000000017 	 0.954 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 in 	 78.44 	 78.6 	 0.1599999999999966 	 0.869 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 a 	 78.6 	 78.74 	 0.14000000000000057 	 0.99 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 pocket 	 78.74 	 79.04 	 0.30000000000001137 	 0.984 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 and 	 79.04 	 79.34 	 0.29999999999999716 	 0.991 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 brought 	 79.34 	 79.56 	 0.21999999999999886 	 0.976 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 out 	 79.56 	 79.82 	 0.2599999999999909 	 0.944 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 the 	 79.82 	 79.94 	 0.12000000000000455 	 0.828 	  Main1 
20 	 you wear? Your gloves? Have you lost your gloves? Michael reached in a pocket and brought out the gloves. 	 gloves. 	 79.94 	 80.36 	 0.4200000000000017 	 0.915 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 He 	 80.78 	 80.98 	 0.20000000000000284 	 0.992 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 put 	 80.98 	 81.16 	 0.1799999999999926 	 0.984 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 them 	 81.16 	 81.34 	 0.18000000000000682 	 0.968 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 on, 	 81.34 	 81.7 	 0.35999999999999943 	 0.996 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 but 	 81.98 	 82.18 	 0.20000000000000284 	 0.997 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 after 	 82.18 	 82.48 	 0.29999999999999716 	 0.997 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 she 	 82.48 	 82.64 	 0.1599999999999966 	 0.994 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 had 	 82.64 	 82.88 	 0.23999999999999488 	 0.952 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 turned 	 82.88 	 83.14 	 0.2600000000000051 	 0.986 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 and 	 83.14 	 83.38 	 0.23999999999999488 	 0.995 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 gone 	 83.38 	 83.56 	 0.18000000000000682 	 0.985 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 into 	 83.56 	 83.78 	 0.21999999999999886 	 0.994 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 the 	 83.78 	 83.92 	 0.14000000000000057 	 0.998 	  Main1 
22 	 He put them on, but after she had turned and gone into the building. 	 building. 	 83.92 	 84.2 	 0.28000000000000114 	 0.997 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 Building 	 86.94 	 87.34 	 0.4000000000000057 	 0.925 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 and 	 87.34 	 87.68 	 0.3400000000000034 	 0.883 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 he 	 87.68 	 87.86 	 0.1799999999999926 	 0.995 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 had 	 87.86 	 88 	 0.14000000000000057 	 0.999 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 driven 	 88 	 88.22 	 0.21999999999999886 	 0.993 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 on 	 88.22 	 88.5 	 0.28000000000000114 	 0.939 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 to 	 88.5 	 88.66 	 0.1599999999999966 	 0.995 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 a 	 88.66 	 88.8 	 0.14000000000000057 	 0.983 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 red 	 88.8 	 89 	 0.20000000000000284 	 0.982 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 light, 	 89 	 89.26 	 0.2600000000000051 	 0.98 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 he 	 89.5 	 89.54 	 0.04000000000000625 	 0.972 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 took 	 89.54 	 89.74 	 0.19999999999998863 	 0.999 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 them 	 89.74 	 89.94 	 0.20000000000000284 	 0.998 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 off 	 89.94 	 90.16 	 0.21999999999999886 	 0.999 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 again. 	 90.16 	 90.54 	 0.38000000000000966 	 0.998 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 Pick 	 90.76 	 91.14 	 0.37999999999999545 	 0.739 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 it 	 91.14 	 91.34 	 0.20000000000000284 	 0.992 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 up, 	 91.34 	 91.52 	 0.1799999999999926 	 0.995 	  Main1 
24 	 Building and he had driven on to a red light, he took them off again. Pick it up, brother. 	 brother. 	 91.6 	 91.78 	 0.18000000000000682 	 0.844 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 Snap 	 92.58 	 92.86 	 0.28000000000000114 	 0.759 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 to 	 92.86 	 93.08 	 0.21999999999999886 	 0.903 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 cop 	 93.08 	 93.32 	 0.23999999999999488 	 0.739 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 as 	 93.32 	 93.52 	 0.20000000000000284 	 0.939 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 the 	 93.52 	 93.68 	 0.1600000000000108 	 0.998 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 light 	 93.68 	 93.88 	 0.19999999999998863 	 0.997 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 changed 	 93.88 	 94.4 	 0.5200000000000102 	 0.994 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 and 	 94.4 	 95.12 	 0.7199999999999989 	 0.433 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 Michael 	 95.12 	 95.46 	 0.3399999999999892 	 0.983 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 hastily 	 95.46 	 95.96 	 0.5 	 0.985 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 pulled 	 95.96 	 96.28 	 0.3200000000000074 	 0.979 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 on 	 96.28 	 96.46 	 0.1799999999999926 	 0.99 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 his 	 96.46 	 96.66 	 0.20000000000000284 	 0.995 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 gloves 	 96.66 	 97 	 0.3400000000000034 	 0.995 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 and 	 97 	 97.3 	 0.29999999999999716 	 0.95 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 lurched 	 97.3 	 97.7 	 0.4000000000000057 	 0.713 	  Main1 
26 	 Snap to cop as the light changed and Michael hastily pulled on his gloves and lurched ahead. 	 ahead. 	 97.7 	 97.98 	 0.28000000000000114 	 0.861 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 He 	 98.38 	 98.62 	 0.2400000000000091 	 0.991 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 drove 	 98.62 	 98.88 	 0.2599999999999909 	 0.997 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 around 	 98.88 	 99.16 	 0.28000000000000114 	 0.998 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 the 	 99.16 	 99.32 	 0.1599999999999966 	 0.997 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 streets 	 99.32 	 99.68 	 0.36000000000001364 	 0.986 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 aimlessly 	 99.68 	 100.26 	 0.5799999999999983 	 0.985 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 for 	 100.26 	 100.48 	 0.21999999999999886 	 0.998 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 a 	 100.48 	 100.68 	 0.20000000000000284 	 0.978 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 time 	 100.68 	 101.12 	 0.4399999999999977 	 0.998 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 and 	 101.12 	 101.52 	 0.3999999999999915 	 0.595 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 then 	 101.52 	 101.72 	 0.20000000000000284 	 0.985 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 he 	 101.72 	 101.94 	 0.21999999999999886 	 0.989 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 drove 	 101.94 	 102.12 	 0.18000000000000682 	 0.998 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 past 	 102.12 	 102.48 	 0.35999999999999943 	 0.968 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 the 	 102.48 	 102.64 	 0.1599999999999966 	 0.979 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 hospital 	 102.64 	 103.06 	 0.4200000000000017 	 0.98 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 on 	 103.06 	 103.3 	 0.23999999999999488 	 0.822 	  Main1 
28 	 He drove around the streets aimlessly for a time and then he drove past the hospital on his way 	 his 	 103.3 	 103.48 	 0.18000000000000682 	 0.749 	  Main1 
